short_code,Colorfulness_Picture,Saturation_Picture,Contrast_Picture,Clarity_Picture,Brightness_Picture,Warm Hue_Picture,ROT_Picture,Diagonal_dominance_Picture,Physical_ver_Picture,Physical_Hor_Picture,Color_balance_vertical_Picture,Color_balance_horizontal_Picture,Texture_difference_Picture,Size_difference_Picture,Color_difference_Picture,Depth of field_hue_Picture,Depth of field_saturation_Picture,Depth of field_value_Picture
460.0,34.0,61.44,41.22,1.0,160.16,0.22,153.63918770938616,98.28784258493012,27.0,166.0,109.04,43.23,0.09940141335576322,0.2745644718792867,34.263931011120214,0.12777540563620812,0.1337126600284504,0.17730496453902556
461.0,43.0,96.35,79.49,1.0,90.59,0.33,176.98022488402484,8.48528137423857,61.0,49.0,178.24,133.41,0.08094163881900442,0.4808024691358025,122.42035380019252,0.04595367721694198,0.8559431524547808,0.212464589235127
462.0,39.0,80.56,36.89,1.0,128.86,0.13,71.00704190430693,49.49747468305832,179.0,109.0,95.2,91.02,0.11892358433621883,0.13474965706447187,34.88656030908962,0.08058240240994094,31.499999999971514,0.00646551724137707
463.0,20.0,38.8,62.34,1.0,115.16,0.52,141.76428009590822,75.95157905567224,41.5,149.0,136.42,83.34,0.0893677485657357,0.46712277091906723,75.02175213071324,0.6081514762516046,0.04359313077939175,0.03636363636363667
464.0,54.0,80.1,65.63,1.0,111.24,0.18,134.937022347464,73.53910524340094,48.0,152.0,157.1,95.68,0.16909559900399387,0.311838134430727,88.73565810777322,0.485497237569061,3.113636363636321,0.9482758620688786
465.0,17.0,73.42,66.92,1.0,73.33,0.18,153.15351775261317,11.31370849898476,80.0,64.0,122.4,113.49,0.005334026719594376,0.30493141289437586,122.47253537594227,1.2423025435073618,0.15886524822695058,1.6910569105690725
466.0,32.0,87.84,69.51,1.0,112.86,0.83,133.26831748185478,14.55218394236195,96.5,76.0,145.0,108.35,0.1283789371483474,0.33862825788751716,40.84077372387648,4.291497975708493,0.8803921568627459,1.0654450261780257
467.0,29.0,71.25,64.27,1.0,123.93,0.8,154.88526219251605,24.34818281065615,54.5,89.0,135.74,60.78,0.08078021393925491,0.16406035665294924,45.117567042112455,0.32901785714285725,0.27037958929682676,0.40251572327046165
468.0,39.0,76.47,69.16,1.0,132.61,0.78,136.74713078444378,3.2365115619018145,85.5,81.0,163.84,64.45,0.09166853870361763,0.1571604938271605,9.538846806246042,0.2769784172661876,1.1999999999999904,0.44334975369457374
469.0,64.0,107.76,65.24,1.0,103.44,0.46,49.193495504995376,15.556349186104043,136.0,158.0,150.04,98.77,0.008190596808036521,0.4394684499314129,27.292738532991677,69.84259259258924,0.12236121970289443,7.415384615385451
470.0,76.0,147.45,62.37,1.0,128.42,0.96,143.54441821262157,34.648232278140824,106.0,57.0,147.06,130.59,0.19023021968138665,0.8669272976680384,144.80820939519043,0.8254608294930874,0.04101963082332183,0.6753554502369654
471.0,75.0,166.43,62.22,1.0,124.42,0.97,131.06105447462264,95.4594154601839,49.0,184.0,155.99,131.52,0.19242689799731372,0.7845507544581619,88.1107270174606,0.3347457627118636,0.08947728829034489,0.4851510496671821
472.0,32.0,84.42,63.85,0.99,114.29,0.8,86.21484790916237,10.606601717798211,112.0,127.0,147.79,72.93,0.09562427039606099,0.36835048010973936,70.33221358806153,0.4469769673704414,0.0450228631727047,0.14093357271095244
473.0,40.0,93.94,70.41,0.98,107.16,0.82,35.4400902933387,16.97056274847714,170.0,146.0,159.17,72.83,0.08432986849126786,0.33993141289437584,33.798407210239056,0.5918200408997956,0.4124421361634868,1.1186717474142613
474.0,46.0,123.4,55.31,1.0,94.16,0.82,14.866068747318506,13.435028842544401,185.0,166.0,134.02,59.28,0.07726047315974577,0.6210836762688614,68.26270852355103,2.683729433272393,0.28424472116946303,0.8000000000000069
475.0,66.0,93.1,44.12,1.0,107.12,0.68,94.14881836751856,79.19595949289331,200.0,88.0,100.5,101.2,0.12210607805770374,0.4901748971193416,38.948286116152644,4.378640776699039,0.45844155844155476,0.29229547259730493
476.0,14.0,32.75,54.28,1.0,113.7,0.42,154.434452114805,42.426406871192846,105.0,45.0,117.01,101.69,0.10249361900167343,0.40426268861454046,33.38731727461836,0.47609014290949075,0.15164369034994704,0.1177347242921022
477.0,43.0,64.2,39.85,1.0,142.82,0.77,186.59314028120113,53.03300858899106,16.0,91.0,105.61,61.18,0.15733535517307318,0.5295130315500686,76.96179138567375,1.190981432360743,0.07936507936507917,0.5005793742757817
478.0,53.0,85.16,49.31,1.0,126.76,0.32,101.83319694480774,16.97056274847714,97.0,121.0,111.95,100.26,0.06949011588019002,0.27782578875171465,26.72767800177463,0.7799210872424385,1.1490384615385094,0.0943396226415267
479.0,49.0,78.01,49.1,1.0,126.15,0.49,26.30589287593181,21.213203435596423,184.0,154.0,113.4,97.54,0.11365177312203636,0.5190363511659808,34.90962865134112,0.7087130878600072,0.6729559748427719,0.4125364431486879
480.0,60.0,92.22,47.21,1.0,127.23,0.72,57.0087712549569,22.62741699796952,159.0,127.0,119.37,83.37,0.095049763919021,0.4135733882030178,64.25746336367278,0.7659430695160065,4.2672413793103665,0.7371428571428373
481.0,34.0,78.86,37.19,1.0,133.71,0.78,119.76319226800123,28.991378028648445,282.5,241.5,91.26,74.3,0.10114741081807084,0.23936213991769548,10.263562159447595,0.02498215560314067,0.25966750993856114,0.016602809706259193
482.0,30.0,56.46,58.41,1.0,140.7,0.73,115.94299365540711,24.329841923440384,82.5,117.0,116.54,77.18,0.07617482608748186,0.4331995884773663,54.95315008118811,0.27708609271523205,0.560975609756096,0.25035868005738793
483.0,34.0,63.36,64.69,1.0,135.29,0.63,140.76142148251336,47.67320612734542,52.5,120.0,145.67,90.49,0.09580670098893693,0.35241083676268864,36.04216469159085,0.2672580023139221,0.013986013986012841,0.512941176470586
484.0,35.0,65.52,64.28,1.0,118.47,0.64,228.9310910393004,21.554472668678585,3.5,34.0,147.43,122.71,0.12790200528575787,0.2341872427983539,23.13055611269315,0.2720403022670024,0.5648688046647229,3.2857142857139725
485.0,34.0,87.26,68.32,1.0,133.87,0.64,87.36704184073076,17.677669529663685,107.0,132.0,167.79,51.95,0.05622723875790179,0.4882887517146776,11.755059709549068,0.0594880847308032,0.5310290652003136,1.9285714285713687
486.0,48.0,95.64,51.89,1.0,98.45,0.74,250.56491729246096,2.4766748058188472,4.5,1.0,133.49,80.87,0.1538775925939965,0.46493141289437584,23.8420929916799,0.4072453197179673,0.1631629240324894,0.3375331564986728
487.0,34.0,104.75,45.55,1.0,89.16,0.84,95.63355989284192,15.98408320856666,124.5,102.0,104.58,54.44,0.09468980124139097,0.3955864197530864,27.57452529366039,0.5048385069749906,0.45052083333332954,0.5610859728506711
488.0,30.0,79.55,44.29,1.0,92.88,0.77,154.63110223295243,8.792490324915606,64.5,77.0,102.65,66.89,0.10525595499892859,0.4953395061728395,27.804725209418425,0.8161225849433713,0.12609575185434957,0.2920353982300886
489.0,43.0,95.53,62.23,1.0,107.42,0.7,179.7297353744721,62.53915024743476,16.5,105.0,166.54,90.31,0.06221036071447611,0.31703703703703706,15.23645859968576,0.581378986866792,0.19421101774042934,0.043668122270744666
490.0,50.0,110.28,46.83,1.0,110.09,0.78,90.45686510400662,80.15819254495243,93.5,207.0,122.32,72.04,0.12158160029278581,0.3359636488340192,37.894261028350016,0.3402790526895539,0.6085753803596072,0.0811965811965809
491.0,51.0,115.39,43.16,1.0,92.21,0.76,61.19186583561938,16.52644944480524,126.5,150.0,101.67,73.89,0.15547488258699338,0.28199245541838136,44.3012074012036,0.11532201813531678,0.36615566037735886,0.13630731102849666
492.0,43.0,113.83,50.36,1.0,91.89,0.72,199.86940180472294,19.419724403097106,25.5,53.0,102.07,94.9,0.10155530364809054,0.5089197530864198,66.32355519658466,0.15522523544763403,0.4004626479793172,0.34437335340609776
493.0,33.0,115.4,50.82,1.0,96.55,0.87,193.06677025779908,27.194295487536035,25.5,64.0,102.07,103.59,0.04374045681503158,0.3153017832647462,16.386742006207033,0.4788022531870738,0.30996714129244346,0.6883116883117231
494.0,50.0,120.67,42.01,1.0,99.61,0.89,108.40715433545476,73.8115905366006,71.5,176.0,104.86,65.77,0.1202805051586029,0.3234705075445816,35.889269778213226,0.20174570323045082,2.690376569037644,0.3737574552683954
495.0,42.0,45.87,40.33,0.64,17.13,0.92,262.23081436017395,245.03663240322297,451.0,47.0,50.27,27.45,0.15043387133209327,0.25262825788751714,72.86380970813389,0.01056289725181765,0.23237635019897665,0.03565640194489564
496.0,34.0,81.54,57.5,1.0,92.08,0.73,189.92659400702976,33.61884626655497,71.5,24.0,113.34,114.33,0.09228312892986504,0.4527023319615912,11.564501071182272,0.031637926870501897,0.06549232158988254,0.12131147540983685
497.0,34.0,79.71,50.9,1.0,84.19,0.7,96.48546234767413,3.962286670298287,114.5,109.0,117.51,72.05,0.09425242446979189,0.26794581618655694,7.858048823760051,0.13907284768211903,0.7776210625293831,0.05021834061135692
498.0,34.0,68.26,58.3,1.0,119.44,0.53,111.00550536897805,7.071067811865475,103.0,93.0,122.98,82.9,0.06039560322317543,0.4493408757115648,7.730852665818936,2.0427046263345265,0.8410852713178234,0.26765188834154213
499.0,61.0,126.26,76.36,0.99,92.19,0.88,72.8872797925369,38.67133197667721,75.5,61.0,182.01,161.14,0.04705238336205722,0.6987649922812017,70.66276865729512,1.0074283167434264,0.1975884869700507,0.7341040462427467
502.0,34.0,81.2,65.12,1.0,86.54,0.66,135.40269158657406,92.63098833543773,44.5,175.5,118.45,119.78,0.03134769362600262,0.8312894375857339,78.03791266368653,0.3950691678893315,0.28446069469835605,0.5271356783919614
503.0,27.0,51.84,56.03,1.0,114.18,0.64,103.18537794776074,40.30508652763321,106.5,49.5,111.47,73.23,0.0860413457125624,0.3652891170776871,21.91956038643145,0.0002644453259289619,0.17542188350571553,3.1920000000000157
504.0,1.0,54.43,1.77,0.93,2.75,0.73,137.18600511714013,1.414213562373095,82.0,84.0,3.68,3.64,,1.0,,9.263761467889893,0.24852409064939976,0.03468208092485524
506.0,39.0,17.05,89.03,0.85,123.67,0.6,136.12494260788506,73.53910524340094,47.0,151.0,180.87,163.26,0.04028556410405296,0.4404492455418381,13.825537256866333,0.1329675649507826,0.06739373601789735,0.21169354838709284
507.0,49.0,118.93,64.71,1.0,131.27,0.72,176.69465187152667,14.849242404917497,66.0,45.0,163.53,125.67,0.046785936404218076,0.6179183813443073,35.500611236480964,0.03916139240506322,2.0080536912751707,0.753826850690087
508.0,30.0,78.03,65.32,1.0,97.13,0.68,160.5836576713556,98.5822687849063,20.5,160.0,123.42,119.79,0.08730855967685465,0.5062174211248285,34.70871763633071,0.19204466154919742,0.4900083263946696,0.021994134897362565
509.0,50.0,86.72,56.3,1.0,106.13,0.55,200.61599581732705,30.78517919171445,61.5,18.0,138.03,117.4,0.1008493650975865,0.41915980795610425,41.9276648530632,0.47054418372441387,0.9495548961424328,4.585714285715333
510.0,25.0,52.25,69.81,1.0,121.35,0.53,134.69512900538672,5.358814225443929,88.5,81.0,179.99,71.31,0.08890058141440424,0.2746159122085048,13.374597622748599,0.5367174280879863,0.7028301886792437,0.37919233401779506
511.0,25.0,52.77,71.02,1.0,130.74,0.51,90.48265641055809,8.91498125024964,122.5,110.0,187.52,69.31,0.09868561039014835,0.3758127572016461,23.8797622943051,0.4817361409540181,0.5716112531969311,0.32466181061394445
512.0,24.0,47.83,68.11,1.0,128.41,0.52,112.38228409219032,58.96988258890353,70.5,154.0,165.12,59.27,0.1281402078227618,0.2819650205761317,90.13634158066493,0.7262823422605544,0.14821428571428708,0.5311355311355345
513.0,34.0,57.86,65.2,1.0,106.14,0.63,211.4713009160135,28.617024310132813,11.5,52.0,146.0,123.17,0.06718181390584654,0.4325720164609054,110.45870407599367,0.4158953474021965,0.6085626911314957,0.15079365079364906
514.0,27.0,49.42,74.15,1.0,100.91,0.21,215.48730305467603,36.43548251755231,55.5,4.0,157.59,124.92,0.09248802246114941,0.513460219478738,25.048427563240544,0.1612457616476202,0.16282894736842102,0.34846989141164875
515.0,21.0,6.22,56.16,1.0,233.28,0.89,127.67754522842128,24.041630560342615,95.0,61.0,77.41,28.22,0.1052294398758643,0.198048,143.27076812656662,1.8026638626007738,0.3190082644628107,4.094674556212964
516.0,55.0,107.34,61.15,1.0,122.74,0.47,157.2895419282541,9.681157749133364,75.5,62.0,148.99,105.46,0.16202320440779214,0.4497384001101473,39.41808160072349,3.2208163265306147,0.9310784939374569,0.09746954076851852
517.0,51.0,89.67,55.69,1.0,115.36,0.34,126.19429464123962,24.92081850498168,74.5,110.0,140.13,91.04,0.16451547291192037,0.4328996282527881,67.7857000761217,0.1417236861260735,0.20717488789237712,0.1394784718010935
518.0,91.0,121.88,65.91,1.0,122.77,0.56,154.12008305214476,74.4339806380443,31.5,137.0,168.3,68.66,0.07737195052566004,0.30666391298361556,94.86605359758536,0.6998929336188434,0.4881244881244865,1.0235849056604058
520.0,69.0,138.2,47.28,1.0,90.59,0.66,175.92454190488726,89.40134467002764,9.5,136.0,121.28,101.27,0.05926313288175304,0.5652914951989026,51.557973168669555,0.6354103158151442,1.2574626865671599,0.2632663575476558
521.0,27.0,81.93,50.58,1.0,86.24,0.48,151.46763497343068,58.99018857117816,39.5,123.0,109.13,100.22,0.07840219983770409,0.45911179698216736,35.22371377028285,0.7474087893864011,0.1610076670317634,0.24445893089960713
522.0,38.0,111.0,52.65,1.0,83.05,0.67,191.5927393660255,64.02738223865941,97.5,7.0,120.34,111.56,0.12658631332372874,0.4453429355281207,33.70807661452725,0.07244437008532713,0.41820276497695863,0.10007974481658667
523.0,54.0,115.78,52.03,1.0,102.1,0.86,144.5179727384952,3.131051460411029,75.5,80.0,132.04,89.31,0.09646988615522703,0.24513717421124828,42.037717731913155,0.46711685261303615,0.1597281223449471,0.23442700903471292
524.0,43.0,81.75,57.77,1.0,109.46,0.75,162.27890942585373,6.053147812899108,69.5,61.0,138.63,118.68,0.04572530167548073,0.4468930041152263,3.4762234083239325,0.5668410607974022,0.18302880148652828,0.32146389713155327
525.0,30.0,79.22,47.34,1.0,109.66,0.84,181.06751349826516,109.19705726104858,0.5,155.0,106.54,91.81,0.06465214357009766,0.45728395061728394,104.17261044179637,0.26538881097085854,0.12680756395995682,0.08235294117647185
526.0,22.0,35.72,57.18,1.0,152.69,0.43,195.13328778042973,54.447222151364166,82.5,5.5,126.13,91.19,0.05409685789965632,0.3755891776432894,27.722295147510007,0.3660975234579295,0.01067463706234001,0.016393442622943972
528.0,16.0,33.3,46.14,1.0,105.58,0.29,176.64653973401235,43.840620433565945,28.0,90.0,80.25,36.85,0.08374425026984589,0.24613168724279835,55.04046819625182,0.8940835746793546,0.10276679841897267,0.16044430731255785
529.0,21.0,43.94,61.25,1.0,81.61,0.17,212.82021624940722,32.90093153839385,54.5,8.0,135.52,81.49,0.07126446904763338,0.24606995884773664,36.63501749245825,0.8245243128964045,0.07748830995323931,0.07538802660753981
530.0,14.0,29.37,43.81,1.0,102.42,0.25,183.5755975068582,49.49747468305833,20.0,90.0,78.53,39.17,0.09367082675336608,0.24031207133058985,35.484428476733775,0.4123051681706315,1.21428571428571,0.08265139116202802
531.0,37.0,55.13,63.99,1.0,145.42,0.44,47.161660511714594,1.414213562373095,147.5,145.5,146.18,105.04,0.10366783934412657,0.4341015089163237,50.102687779823235,1.4889774236387783,0.6340160284951005,0.1388720436628248
532.0,8.0,8.28,48.97,1.0,225.73,0.27,189.16336267305516,66.78572066957794,7.5,102.0,83.1,49.28,0.11480479713976617,0.26150548696844994,140.53532212876482,1.0055776892430286,0.39816031537450575,0.46153846153833694
533.0,38.0,87.37,47.78,1.0,190.65,0.0,190.23406634985227,23.334523779156065,30.0,63.0,57.84,43.87,0.11572040149569943,0.34160493827160493,74.67464662713479,0.4477203647416415,0.02602120974076986,3.5000000000010036
534.0,42.0,112.76,58.19,1.0,110.25,0.54,138.45215780189199,23.334523779156065,100.0,67.0,126.33,84.62,0.08568781997629668,0.2559190672153635,46.77057727080299,0.3645897594077725,0.022332964193429432,0.37773359840954
535.0,24.0,64.6,42.03,1.0,181.27,0.01,172.19175357722565,56.568542494923804,25.0,105.0,48.82,24.23,0.18910979624877883,0.12941358024691357,76.2380104988831,0.005589938111399473,0.0029927674785934265,0.007836045810730151
536.0,24.0,72.8,36.88,1.0,143.03,0.0,189.2326610286924,72.8319984622144,5.0,108.0,46.23,36.36,0.0888336948474107,0.3213168724279835,53.591772585353176,0.1657559198542805,0.6466848319709336,2.8439716312056382
537.0,38.0,85.87,62.75,1.0,213.07,0.97,134.80726983364065,17.67766952966369,73.0,98.0,89.82,79.98,0.09913911166934292,0.28395404663923185,80.11064160367289,0.015201465201465215,2.336283185840693,0.011608623548921638
539.0,23.0,60.04,39.03,1.0,162.71,0.0,172.53985046939155,65.05382386916237,21.0,113.0,44.75,33.88,0.12472585764232645,0.3256721536351166,60.967915659591576,0.21447963800905065,1.3950859950859946,0.22849807445442857
540.0,29.0,47.83,55.28,1.0,168.82,0.0,174.88853593074649,87.6812408671319,11.0,135.0,84.62,30.84,0.11455490538751492,0.24529149519890261,76.58711375544038,0.23766816143497793,0.26602219835302543,0.17562380038387765
542.0,75.0,133.35,62.68,1.0,123.37,0.0,55.81019421017791,19.93801551968996,202.0,231.0,152.53,121.64,0.1116694011601572,0.2580889439625499,80.33999542191701,0.2333994053518334,0.15594594594594585,0.019486271036316234
543.0,28.0,76.44,49.06,1.0,118.6,0.01,127.20062892926276,111.63818600676791,215.5,58.0,108.6,89.41,0.08235608274761887,0.2294712928541925,41.592773687968396,0.25808007718282727,0.16712436249509624,0.01123595505617792
544.0,25.0,92.47,35.87,1.0,92.0,0.67,179.04499744787933,58.14008236620731,101.0,19.0,74.77,57.62,0.1389211206056867,0.0768759465785488,42.7872298567349,1.5828677839851042,0.3154761904761897,0.33387622149837504
545.0,9.0,12.05,65.64,1.0,203.56,0.58,130.87440968772736,29.226155398582225,110.0,69.0,86.59,34.16,0.13351298066641187,0.20305314608288585,183.95177793382578,0.2564522736583367,1.1870646766169168,0.8809523809523755
546.0,29.0,58.75,67.29,1.0,116.93,0.17,134.7664646712972,63.63961030678927,141.0,51.0,146.35,73.93,0.051763941508436384,0.286738683127572,4.818141585776284,0.31328964259171677,0.04753102719830977,0.6918604651163079
547.0,26.0,60.27,61.9,1.0,102.59,0.15,160.65490966665163,45.469184007865934,38.5,103.0,134.56,69.3,0.04009499197298701,0.3703772545779981,102.15880388972623,0.07855740046420322,1.143712574850297,2.2463768115941956
548.0,29.0,70.3,60.41,1.0,84.09,0.57,167.4408685012248,122.61800148120764,12.5,186.0,126.82,87.55,0.09561068687884894,0.37700617283950616,59.09307857130331,0.09951524518757898,0.30201005025125494,0.13807890222984312
550.0,24.0,41.36,61.04,1.0,146.23,0.86,59.16924876994806,57.27564927611034,150.0,231.0,127.75,121.96,0.06631269256418623,0.5682750342935529,25.594473918560553,2.793008279668822,0.3504025339844267,1.3467336683417177
551.0,3.0,3.04,16.15,1.0,248.16,0.16,138.69751259485514,136.4716087690037,294.0,101.0,17.52,9.93,0.14834694298747161,0.03915980795610425,75.36067107892855,0.4319248826291098,0.0018796992481208284,0.23958333333333529
553.0,15.0,79.89,64.06,0.99,60.17,0.74,37.57658845611187,12.727922061357855,196.0,214.0,112.89,103.03,0.047271248701948626,0.184519890260631,60.81535461715072,0.009975773122416966,0.7109069791996627,0.0727794305142371
554.0,13.0,28.49,52.68,1.0,132.19,0.36,63.89053137985315,5.65685424949238,131.0,139.0,108.57,84.51,0.11295328099195172,0.19506858710562414,2.7604675145233326,0.004518664047151186,0.8077336197636931,0.3354577056778673
555.0,19.0,50.51,57.72,1.0,116.19,0.61,137.32079230764728,45.961940777125584,121.0,56.0,149.74,74.02,0.057350524325764436,0.30007887517146775,45.57355554535174,3.160272277227719,0.07881355932203388,0.1408024224072664
556.0,19.0,46.87,74.86,1.0,136.68,0.48,28.460498941515414,25.45584412271571,153.0,189.0,159.34,101.55,0.09438435898200484,0.373360768175583,91.75592130624827,0.6883686905632777,0.17825044937088058,0.04113557358053388
557.0,18.0,41.64,75.95,1.0,135.89,0.47,185.52088831180168,74.95331880577403,7.0,113.0,140.8,93.6,0.08927329604644699,0.4207338820301783,101.1281364804939,0.34894894894895007,0.17146282973621063,0.28227699530516276
